"","mbtiVector","diplomatVector","wordVector"
"23","infj","diplomat","sometimes when i go to post something catchy i realize it a song lyric my inner writings don t wish to be revealed as easily as song i ll be alright just not tonight there something deep inside me that aches to be known and to be loved by someone greater than i failing doesn t mean i m a failure but it sure does feel like it sometimes each week seems to get harder and harder as i rely on my own strength good night vienna i m not the kind of person to ask forgiveness instead of permission but today that what i did i feel so weird carving pumpkins is so serious to me because each jab has to mean something today is shemeni atzeret tomorrow is simchat torah for those who want to know here is more information i just took a southern slang quiz and got out of right well if that don t beat all there must be more than this provincial life ah you are so right there is but if our focus is forever on us we will never notice it so my new boss is an estj it already been interesting who knew the time would run from us like a child scared of the dark i really don t want to vote but to be honest when have i ever i ll never tire of watching the sun rise moving away from destructive friendships has been one of the hardest and most necessary decisions i have had to make ninety seven notifications later and i decided to reenter into what i once enjoyed my incognito account infjhere hello all i don t even know what the appropriate way to answer it is that lovely i haven t tried zoloft yet just been on fluoxetine thanks for the reminder i often remind myself of this feelings are neither right nor wrong actions are and also feelings aren t facts do you feel down depressed or hopeless sorry nurse but i think i ll save that one for the doctor and the other part of me just wants to feel better than okay all the time part of me wants to safely experiment to see which prescription would be best for my anxiety depression ocd it should be illegal how fast and how hard i fall for certain people others can disagree but i choose to believe that it not about me i truly cannot know who i am unless i remember whose i am i suppose if beauty really is in the eye of the beholder it doesn t matter much i forget that i don t have a real picture of myself so i probably seem creepy hmm that awkward moment when someone asks why you dislike summer and your truest reply is i like to wear clothes such a pensive time in my life but i doubt this kind of time will ever end nor would i truly want it to this is for you wherever you are i actually don t absolutely despise small talk it not ideal but it not really a death threat either declined a family event recently brother asked so what did you do processed i replied gave a funny look processed what lying is lame i m not even sorry not sorry it just lame this has been the hardest season of my life i remember when you were here and all the deep conversations we had last year emotional abuse is not okay the more relatives gathering the more self reflecting this time of year brings out a lot of emotions perhaps bc most ppl are happy or sad me i m depressed amazed baffled frustrated humbled often it a mix of both somehow the snow warms my heart all i know is i m not alone in this feeling gone away is the blue bird here to stay is the new bird oh come let us adore him they re singing deck the halls but it not like christmas at all i don t like lying we could be heroes thursday evenings intp dinner date we know how to have fun two hours of conversation trivial and serious people make promises all the time sure do miss you but what the use i ve seen how you sparkle when fall nips the air i know you in autumn and i must be there but if i d ever leave you it couldn t be in autumn how i d leave in autumn i never will know this is literally my favorite month of the year been enjoying the beauty of october and now the beloved month of november it has been entirely too long my apologies somewhere over the rainbow the grass grows just as slowly"
"24","infj","diplomat","true story exhausted over peopled ouch i am feeling your pain mypartner is so excited amp all i feel is exhausted already days of solitude planned amp then thecomes home w the announcement that he has the next days off amp we can do things i take solo trips w o my partner all the time it necessary more for me than him i m about to get caught up in a new idea maybe my mother always said i was moody these days i prefer spontaneous that exactly it where that travel agent agreed yes with qualifications afford the but perhaps not the time away from work dilemma torn between planning a solo vacation or one where i throw myself among people to shake my life up amp see what happens next she started today so i ll have to wait amp see having had it before makes finding the one less likely doesn t it all of the ones i ve met seem to need the reader digest condensed version and i ve met a lot of y all yep sucked the wind right out of my proverbial sails there is that oblivious too when you re ready to spill your guts to anthey listen for seconds then jump to the next topic conducting interviews to find someone who will work for me amp be able to read my mind too high of an expectation business assessment risk taker amp unafraid to bend silly rules hee that me although opinionated amp outspoken she is personable amp social having endearing chameleon like tendencies business assessment to be too tired to care is a horrible thing too late already have ha ha when you get suspicious because your staff asks you how you are i hear ya i m hating people today too and yesterday oh heck for the last decade ain t that the truth today was a barely going thru the motions kind of day i am at the point that the voice of one of my staff grinds on my nerves every time i hear it and i hear it a lot this one had helped with my own scars amp trust issues over the last decade onward right definitely this one is going to take awhile yes it hitting me hard this morning the moment you realize that one of the most important people in your life is gone perhaps forever i shouldn t be allowed to work retail hoping for no customers today that moment u realize u re going to have to be engaging engaged amp enthusiastic when u hear new ideas that are actually old disinclined that me lately applied to everything i hate it bored with everything work related wondering how to get thru the next hours of spinning my wheels when the person who helps you untangle things is part of the knot the one who never really went away strikes again you must be my soulmate sometimes where i go horribly wrong is that i assume the other person has a brain every last person is getting on my last nerve today somewhere in my feed an employee who is helpful w o being useful this makes me incredibly sad is it everythat can t be a partner in a relationship or only the ones that i come across it was except for the having to deal with customers part i used to own a book store caught myself thinking i don t know what i want realized i do know what i want at least i do today love it i want almost every one brilliant shirts every introvert needs in their closet yep beach beach beach i am going to thein days here i come hope we don t have a nor easter today is evaluate your life day because i need a day for this generally but this one was misbehaving though i couldn t tell you what he was doing specifically that day they re that ridiculous if i didn t have a meeting this afternoon i would send myself home from work so over people thanks perhaps it the grounding i m having the hardest time with lately seems it shouldn t be so but it is i love that song i have to practice my of course i don t think you re an idiot face for tomorrow board meeting when people are told to name things off the top of their head amp they ramble on for minutes what are you doing ever have your intuition gut esp whatever you call it be so far off that you need to reset it how do you do it as am i nice i don t do being stuck in limbo well when you pick the devil you know mtg to start the day but maybe this afternoon enjoy your weds dreaming angry adrenaline pumping yes not a character story weepy is the word of the day brokenhearted to understand is not to sympathize stumped on a work thing amp i don t have time to walk away amp then come back to it which usually works looking for yrs later i figure out that mybroke up w me tho he still here feeling emotionally unintelligent right now oof hmmmm maybe how to tell the difference intj vs infj right don t know why more people don t get that just because this made me smile today you re welcome and screaming cut it out won t help staff changes are wreaking havoc on my gorgeous organizational chart hierarchy needs to be explained doesn t it"
"25","infj","diplomat","transparency can be fearsome and disorienting and so to self protect we become social chameleons zelig you know you have surrendered to jesus when you start believing that he loves you and knows you better than you love and know you introducing the king of nations and the true lord of history thank you scotty eager to embrace this challenge anen and scotty thank you for this hard call will to protect americans is admirable exclusion of all muslim refugees via minority religion clause is concerning yes i have read it what is eo if you re at peace with god then you can go out and make peace with everybody else tim keller likewise brother if you re ever in nashville would love to connect again peace and we continue to pray for our nation healing i am so grateful to serve a church with so many senior adults who are the exact opposite of this jesus did not come to be our consultant or our advisor he came to be king to be the boss of us not to hold us down but to set us free come join the party all are welcome really enjoyed meeting you paul hope our paths cross again it is truly brilliant thanks for the gift your new record is the playlist for a gathering in our home tonight thank you for such a rich beautiful offering jill getting our first listen of new record right now it outstanding truly define yourself radically as one beloved by god this is the true self every other identity is an illusion brennan manning to become your best friend jesus first had to become your best enemy while you were still hostile toward him he died for you romans we pray on behalf of our nation this day several ways you can encourage your pastor i especially like and i ve gotten some very helpful feedback on this week blog re pres trump made key revisions to clarify the gospel equalizes in the church we should therefore work toward scenarios in which ceo are in submission to blue collar elders endorsing christian faithfulness and civility here not herod or any would be counterpart nice touch efl the rich ruler thought that he had money but the truth is money had him just one more reason why i am so proud of our women and our church at why all refugees should matter to us whatever our politics may be for jesus too was once a middle eastern refug all of the bible including moses the prophets and paul should be in red letters if they said it jesus affirms it luke thank you for engaging the post jesus be with you he who holds the hearts of kings a post inaugural reflection don t like government then live in such a way that it becomes less necessary jesus is our peace ephesians we are by nature at war with god the proof the only time god ever became vulnerable to us we killed him tim keller wow to the dow where prophetic voices are needed let speak truth to power but always with honor and dignity and respect like god law a mirror can show you how dirty your face is but it can t wash your face spurgeon for all people jesus is necessary as we grieve the decline of those we love most deeply we know that god did also god buried a son after all honored by the invitation really looking forward to this thank you finding in the story of jesus neither a savior nor a devil a perfect prayer for the new president and his administration yes if you are a christian it part of your job to make it easy for those you have hurt to forgive you apologies not defensiveness i found the gospel in communist romania build relationship and community there is already enough hurt to go around arrest the problem not the person nashville sherriff heyand thank you again for being so generous with air time for you ve been very kind to us honored to be speaking on the dignity of people with special needs at thisevent this week when being an all star athlete doesn t fulfill you like you thought it would it appears that way relevant magazine words of contempt put a dagger in a part of the heart that no surgeon can reach celebrity perspectives on pornography some of these may surprise us define yourself radically as one beloved by god every other identity is an illusion thank you adam my thoughts on popular books advocating a new sexuality and a new outside of christ eternal inclusivity voice not vote please correct contempt is a knife in the heart that permanently harms and mutilates a soul dallas willard thank you daniel likewise he did not belittle me instead he upheld my dignity i couldn t be more fired up about preaching this one today thank you bill sticks and stones may break my bones but words can cut me deeply psychology today seeing color not through the eyes of cynicism but through the eyes of hope why i forgave the man i once plotted to kill can t wait to be with ourfamily tomorrow blessed are the peacemakers central intown"
"26","infj","diplomat","it is just me or is it a real challenge to simply exist please don t push me away because i fear one day i ll just walk off and not return i wish you d feel about me as deeply as i do for you i was made to care for you my mind won t stop i ve to take medication now for the migraines and i m guessing i ll need help with the anxiety my anxiety has reached a level where the migraines just add fuel to the fire i need space to let all this clutter out"
"27","infj","diplomat","i always border on being too emotional and too analytical an interesting mix his you love yourself is how you teach others to love you rupi kaur milk amp honey yes and no i would like a chance to fix things and bring some balance but i don t like how much power comes with it never doubt your intuition even when it comes to the smallest things no one is you and that is your power dave grohl type wheel i love when the people around me are happy secondhand happiness is the most magical feeling finally was able to forgive and let go of some pain that had been lingering for far too long it feels good it allows me to solve problems to find beauty in unexpected places it allows me to forgive and to laugh when all else fails i m thankful i can t imagine not feeling every single little thing deep to my core i see it as more of a blessing than a curse so many feelings floating around not enough time to analyze them all looking beautiful is not the most important thing in the world but feeling beautiful is sometimes i have kept my feelings to myself because i could find no language to describe them in jane austen sense and sensibility it like you pass them and you can tap into their whole aura and you feel them and then they re gone and that all you know of them isn t it so strange to pass people in the street and know that all you ll most likely ever know of them protect your sensitivity but don t ever let the world make you a cold person empathy is truly a magical thing don t ever let anyone make you feel like you re overreacting or overthinking things how scary it is to feel blank or empty minded i m forever thankful for the endless thoughts that always seem to be running through my mind source i always try to remind myself that just because i disagree with someone it doesn t make them wrong but sometimes they are morally wrong any other infjs hate debating cause then you feel bad that the people with the conflicting views has such awful views in the first place no great mind has ever existed without a touch of madness aristotle sorry for the lack of tweets i ve been a bit busy lately i don t so much dwell in negative emotion like i used to and i feel i m healthy i used to thrive in negativity but now i avoid it that what i was thinking but at my unhealthiest i was so obviously type four but now i feel i m a lot like a nine it makes sense and it fits me very well but i also feel like when i was unhealthy i was so obviously a type four so i don t know i ve always felt i am a healthy type four but i just tested as a type two and now i don t know what to think it is a fire that consumes me but i am the fire jorge luis borges a new refutation of time i m no expert though just passionate if you re an infj and you re not really a feeler that doesn t really make sense i usually suggest either an assertive infj or an intj anyone else ever have issues like this and has anyone ever come across an infj who isn t comfortable with feelings of any kind i m not trying to shame or offend anyone by suggesting that they may be a different type but they usually express conflicted feelings there really no special personality type each type is as meaningful and diverse as the next i can spot a person type so easily it bothers me so bad when people say they re and infj but they re not cause there no closure there so many contradictions everywhere i don t fit but i mingle well but it never the satisfying type of interaction i m only half heard i always say it the four in me since i seem to so easily converse with people but i never feel truly accepted i understand people and relationships so well yet i will never fit in at a party or i ll never have a group of friends and etc i usually never dwell on this too much and i ve gotten over it a long time ago but it still creeps up on me sometimes it frustrates me to no end how i m in the middle of everyone all the time i understand everyone and everything yet i m so outcasted balanced most times not always though and that okay blame that on ni while i so easily understand literally everything i have a hard time explaining why that is or say breaking it down for another person i always feel like i can explain my thoughts and feelings so clearly but actually getting them from my brain and into the world is hard to be mindful is to find hidden beauty in unexpected places i keep my mind focused outwards to get a feel for the things around me then i turn inwards to dissect and analyze what i find and feel those moments are far and few nowadays helping and interacting with others keeps my mind focused outwards but i keep a balance now and that always leads me back to my own mind and my own safe little world the counselor in me tells me i m being self absorbed those times generally i stay pretty sanguine and serene but when i hit a low point i find myself getting rather annoyed and bored by everything i can find talking to be boring cause i know what point someone is trying to make and people always think one thing and say another i m so fully and overly aware of everything that can find reality to be boring i m trying not to think that way so much but at the same time i m fully aware of the differences between my own brain and the outside world what might take me five seconds to say i have contemplated and nit picked about times over in my head i analyze literally everything i forget that things i imagine so vividly haven t really happened or i forget people aren t aware of how much thought i put into things sometimes i forget not everyone is aware of my own inner word since i get lost in it so easily i m never bored or lonely in a way it makes me feel like i have a super power but i also don t want people to feel like i have the upper hand i want us to be equal i tend to know and notice a lot very easily and i notice it can make people quite uncomfortable but that just so naturally me i love to analyze everything and i m not always sure if that good or not it can make me feel quite intrusive please consider me a dream franz kafka it hard to explain in words but i feel like i can now control the flow of emotions that seem to drift to me like my mind is finely tuned i feel like the best version of myself i m active in helping those who come to me and they give me such amazing feedback it feels amazing i m a turbulent infj so this hasn t always been the norm for me but it refreshing i feel i ve really come to understand a lot i feel rather balanced and serene in myself most days even when i have flurries of thoughts in my head i feel balanced for everything you have missed you have gained something else ralph waldo emerson sorry for the break in tweets now that the holidays are over i m finally back to my normal state of perpetual free time the dreamers are the saviors of the world james allen been a bit busy with the holidays lately so forgive me if i m a bit spotty with posting but sometimes your light attracts moths and your warmth attracts parasites protect your space and energy warsan shire contradictions everywhere which i hate about myself because i can get rather annoyed if someone tries to explain something to me when i already understand i always find myself tweeting a question and then answering it before anyone can answer usually to share in my disbelief blessed are they who see beautiful things in humble places where other people see nothing camille pissarro the soul becomes dyed with the color of its thoughts marcus aurelius empathy is off the charts right now i can t watch or read anything without ending up crying or taking on all the emotions as my own"
"28","infj","diplomat","my latest doodle warm up sketch for the day prisma been savin all my old artwork from the recycle bin lol thanks babes thank you i appreciate it thank you i appreciate it recent drawings aww thanks love ryanis trash i just find it funny that troll has damn near followers meanwhile the real artists on here know what nvm he drew a vagina in her armpit like why men from algeria look like that i know you ll make me proud fellow leo lol she better rub up on martin sensmeier while she there don t show the pic tho cuz i ll cry those lightskints man smh i am crying khaled major key hey babes all i do is draw work out and track my macros i need friends done for the night haven t skipped one track this whole khaled album is somethin i ll probably never say again of course i d like the most ratchet song on this damn album pick these hoes apart lion amp lioness drawing for my aunt birthday which is today but stomach aches are trash tho always amp forever gotta find the silver lining in every situation idk if this is an oncoming stomach bug or what but it needs to hurry up amp hit so i can hit my goal weight zackly they re not even worth it anymore i felt that way but i couldn t get the lighting right but i digress i got tired of damn near bein a contortionist in my nudes so i just said fuck it amp lost lbs bill laughed so late like he had to ask someone what she said so he could laugh too morgan freeman tho her head moving on a swivel too perfect i know the middle button setting on a fan when i see it if she says proud one more time ok chelsea we get it it was for me lol is that good or bad bootypussy head ass oh my god thank you i ve definitely improved they really are if i was that flexible i d be married amp workin on my rd child but i digress drawing random ballet poses sad blue wrist pinker than miss piggy the puppet hos love it your favorite young dro color that version must ve been you must have got the bootleg version when country grammy came out nelly was years old i remember someone sayin that kelly price sang friend of mine like someone ate the big piece of chicken friend of mine x kelly price rt with a song that was sung in caps lock all of beyoncé album rt with a song that was sung in caps lock i love how u talked yourself thru this that why i said nvm lol i remembered where i was that a good way to get attn meanwhile the real artists nvm lol smh i m dying nope he doin the majority of popular twitter that dude is really crankin those lil portraits out too mad respect cuz he gettin roasted and doesn t care lol i had to stop sketching avis cuz niggas started to think that i was gon do everybody for free uh no my abs hurt too much for this i cackle every time i look at it"
"29","infj","diplomat","be aware of the company you keep hang withwho have a genuinewith amp follow his my day wake cook clean teach kids cook clean teach kids cook clean clean exercise shower cook clean work clean kids senate democrats to unveil trillion infrastructure plan trump takes up democratic cause trump advances controversial oil pipelines with executive action cnn favoritestory since childhood theof a mother amp aking was when he wa thank you for the follows i m always honored that you chose to include me in your feed i hope to be a blessing to bebelievers keep fighting the good fight despite difficulties don t back down from your faith watch powerofpositivity photo lol truth when they are to do school work lol cat nap she always around a relationship should never cause separation amp strife in your family that a red flag for ending up amp know the signs it not a problem som call itbut i believe it the holy spirit not great but god will handle it he always does it just the way you were created instead of asking why don t fight again it connect with it enjoy life lol true this put in words for those who do it alone or with very little support kudos amp strength to you free fonts free download fonts paisley pennies it a browser plug in that searches for discounts codes for shopping online it works it free lifewe do need our quiet time trying to be quiet in the kitchen while getting my morningin before the kids realizeis up it good how to keep be nice be humble be genuine be honest be helpful be lovable speak kind words don t be greedy respect them use my link to get at amazon for signing into the amazon app the first time do you ever wonder what it like to be extroverted via remember our talk about starting stuff watch yourself everyone is not for it late night excitement super easypuzzle life is good in this moment via uh you can get expelled for that but all is not lost you can give a speech amp become the st lady i m up late watchingvia dvr and i just love all the ladies always makes me laugh love her when you call your child name how do you prefer them to respond thank you it is well appreciated friends oh i m ok not the greatest but i m in a stage of growth in life i m learning amp leaning on god a lot to get through you oh goodness me hold on to your faith prayer warriors so glad is done my voicemail was getting a workout and to think our number is unlisted well then i must be stunning lol lol these are funny take a moment to know this is short difficult amp sometimes don t have to focus on that yes i love my church this was so neat god didn t create us to behe created us to have joy what you do every day matters more than what you doonce in a while be be be well if silly is not your thing proceed on to the other two here a day anxiety challenge are you up for it we can do this a negative mind will never give you a positive life via everyone here another hair clip for the season see more at www lillarose iz simplycharming get ready forwith this hair accessory see more at www lillarose iz simplycharming ooooooooh shiny see more at www lillarose iz simplycharming hair accessories forit a tis the season see more at www lillarose iz simplyc hair accessories for all types of hair at hair accessory see more at www lillarose iz simplycharming hurry orders gt receive apiece holiday bobby set amp logo bag gifts automatically at checkout hair accessory brrr it getting cold see this one amp many others at"
"30","infj","diplomat","no i love guy colon lt like this if you re good with comma placement me im bad at taking compliments so u want me to stop complimenting u me no have a singular thought about a man not in this economy crying over boys not in this economy i wanna sell these paintings i did last year but i lost them my friends are so hot i love disappointment also does anyone wanna buy my painting for i made a while back my ex is named jake and i think i have a problem moving on who wants to buy my art i used liquid eyeliner and nars bronzer lancôme eyeshadow and elf i get a lot of messages for advice and emotional labor is draining i feel like i should just charge ppl for my time but that sounds greedy i m self harming myself by existing i want a tattoo on my ass that says tattoo mexico ain t paying anything even the president of mexico said so it ll be charged to the us taxpayers he so desperate i m depressed and irritatible i can t do anything i m suppose to do rn so i can t help anyone no one bother me plz unless we re close cool men are so annoying everyone read this thread why do schools force kids to stand up for the national anthem that song is so boring and makes me yawn and when i yawn my eyes water what if they re disabled tho unlike shoutout toandand others for using their platform to spread awareness taylor swift bitch ass voted for trump what i say i m tired what i really mean i m in a permant state of exhaustion that can t be fixed by sleep i used makeup only i drew my friend honestly i don t know what i want when i get what i want i suddenly don t want it anymore am i too direct but i m not interested anymore so and i m making semi valid excuses i had a crush on this guy in th grade and years later he asking me to text him the universe is truly listening to me i love when my crushes get drunk and drunk text me friend hey wanna come over me sure no reply for hours friend hey can i come over me yeah sure gives address no answer if u end a call or say goodnight to me but still online it cool i understand what in tarnation can t believe yall voted a malignant narcissist into presidency what why does anime food look so good he won t text me back fuck him i will one day wtf is going on in the world wtf i love skateboard miami to clear up any confusion source i am so embarassed im on call with appl esupport and theyre like whats ur apple id and im like catholicnun omg i found pix of myself from when i was my friend just took an adderall mg xr and it pm get a girl who can do both look how normal my eyeliner looked i just found pix of myself from th grade"
"31","infj","diplomat","now that a super bowl ready patriots team just one game left in the eff you roger revenge tour should be a great game when my dad calls i answer the phone by saying tech support instead of hello that was a sloppy game but happy the patriots won hopefully they got all those playoff jitters and turnovers out of their system i hope you enjoy it thanks i do recommend reading principles of object oriented javascript first of stars reviews understanding ecmascript is the best reviewed es book on amazon stars reviews i can ccon my reply to get everyone on the same thread principles of object oriented javascript is now available in korean and simplified chinese i wouldn t worry about multiple parses fix already does multiple parses one more shouldn t hurt perf much you re welcome vera thanks kelvin eslint surpassed jshint in popularity you keep sending me mixed messages thanks for the emails and tweets just going through a rough period recently hoping brings significant improvement thanks not super the past few weeks but hanging in hope you and the little one are well amazon the from start option for survivor series isn t working apple tv just starts live stream can you help agreed it like a game of chess while the rest of the teams play checkers seattle deserved to win tonight just a pathetic defensive performance from the patriots and poor play calling on offense seattle is exposing just how bad the patriots defense is that awesome and i m humbled thanks ken your support is always appreciated thanks gyandeep it been fun working with you sorry too sick it not up to me and i doubt the publisher would want to give that much content away for free today i m mourning what i thought our country was i was wrong and that loss is going to take me a while to recover from malcolm gladwell kind of predicted this on his podcast thanks paul so glad you ve enjoyed the books bye week meh thanks that on my todo list for when i m feeling better spent the day binge listening to in the dark podcast so good again you don t know me at all so i d check your judgments at the door i wish good health to you saying i won t get better unless i do exactly as you do is irresponsible and offensive tough love comes from family and friends you re a stranger to me you haven t earned that right i m floored at how hurtful this tweet is congrats what type of scan is that zyto really enjoyed this episode of request for commits about open source licenses there no such thing as not voting though i m very glad i mailed in my ballot two weeks ago vote by mail ftw really enjoyed this podcast if you are still undecided i highly recommend it though generally good for all too thanks wilfred i m happy you re enjoying them strong statement from patriots that afc east is not up for grabs the defense definitely needs to improve though really sloppy there are few things as emotionally confusing as nfl games that end in a tie i was both the worker and the patient i also used to think modern medicine knows all i hope holly is doing better if you live in mountain view and have been bothered by the increase in aircraft noise visitfor updates i m confused i m not involved with this project in any way it turns out you can waive the service fee at checkout time and set a tip instead my story is shared here nope too violent for me only the walking dead and bloodline have ever made me hate characters so viscerally that i can t sit still patriots should be happy to escape with a win today steelers defense played really well brady and co just held on in the end prediction the number of babies named alexa will start to approach zero as the echo becomes more ubiquitous added trivia the actor is wrestler cody rhodes real name cody runnels his last wrestling persona was called stardust the nfl is petrified of deflated footballs but you can beat your wife repeatedly with little punishment thanks john glad you enjoyed it you guys cyber i wish we could hurry up and invent the hypospray feeling a bit too much like a pin cushion lately no the third party candidates are not a better option just a different flavor of crazy than trump"
"32","infj","diplomat","infinity guitars by sleigh bells still in love by cat power the greatest by sia you oughta know remastered by alanis morissette there you go by johnny cash it ain t me babe mono version by johnny cash we belong together by los lobos love is blindness by jack white perfect illusion by lady gaga coffee mug by descendents alone together by the strokes what ever happened by the strokes someday by the strokes why won t you make up your mind by tame impala pachuca sunrise by minus the bear love love love love love by as tall as lions maybe i m just tired by as tall as lions si no te hubieras ido by maná your mangled heart by gossip reptilia by the strokes i try to not be too involved lol it just more stress i don t need yikes i have a few friends that voted for him it really disappointing smh i m doing okay how about you i m not sure i didn t even know there was a march conrad tokyo by a tribe called quest love illumination by franz ferdinand swing by white lies new person same old mistakes by tame impala i was thinking the same thing hi i needed help with a rental extension army of me by björk let it happen by tame impala lmao every time untitled njósnavélin by sigur rós stay by the crash million reasons by lady gaga omg omg omg un par de lugares by café tacvba is my love enough by white lies yes here some coffee words secrets by the weeknd whatever dis generation by a tribe called quest conrad tokyo by a tribe called quest we the people by a tribe called quest check out my broadcast from my playstation live battlefield live at the space program by a tribe called quest fried eyes by the lovely bad things machu picchu by the strokes i think i found the culprit by jack white on hold by the xx damn that messed up about the mattresses lol daydreaming by radiohead the moment by tame impala i can t win by the strokes what do we do now young men dead by the black angels bang by the pack a d you don t know me featuring regina spektor explicit album version by ben folds red socks pugie by foals hotel yorba by the white stripes"
"33","infj","diplomat","i am a constant contradiction couldn t agree more even being in a relationship with an sp is an adventure in itself sps are the best to adventure with the absolute best such as playing games hiking or doing some sort of other physical activity sometimes i can feel my se bubbling up noticed that when my se comes up to the surface i get really competitive and perfectionistic when it comes to things i m physically doing i ve always been the same way i tend to feel more like myself with people much older than i likewise and thank you i only made this account a month or two ago and i already feel so much less alienated and more accepted of course i m i m probably one of the youngest infjs in this whole twitter community but i ve always felt like an old soul i feel more at ease here they actually made us take the test in my lifetime wellness class at school wasn t until later i actually dived into it"
"34","infj","diplomat","no it isn t new her mind was so complex even she herself had trouble navigating it pretty much today happy birthdayhave a good one caught between the sound of silence live to fight another day what i say"
"35","infj","diplomat","i ve never hated the vastness of space more so than today iron blooded oprhans ep really hit me in the feels today all the sounds i want to collect all the sounds i keep expecting to be surprised on twitter but it never happens krallice is very shiok gonna crawl into bed tyvm chronicles of riddick would r pretty funny if it was a movie about a ridiculous person walking from marymount to upper thompson is ridicks but i m not from these parts going to marymount my brain is this close to force quitting itself never a dull moment undermine the usa by undermining its leader and its democratic process sounds like an ideological war to me found a good reason to tweet again kfc could usher in world peace here for metallica m singapore indoor stadium for metallica in singapore we actually managed to wake up at a respectable hour for sunday breakfast clinton st baking co in singapore nice place for coffee and waffles strangers reunion in singapore what up smoked pickled radish just get it and go to heaven manpei how many times has tech in asia apologised is jok son yu a possible korean name because i think it would be hilarious colleague from a different department commented that my dressing was very millennial didn t have the heart to tell her i m turning productive day but not productive enough mmmmmm lunch gosso opinion by henry rollins on the us changing of the guard back and fourths stimulation of the mind not the passive news stream it devolved into at least here in when i think back to the early years of twitter and why it was so engaging it was like a public chat room or forum if there were more pictures would people use twitter more stray thoughts seem to come less readily which makes it more difficult to contribute on twitter hello twitter are you going my way just made a swivel on the train like i was lost discovery channel airs welcome to trumpland immediately after documentary on hitler the bread basket is beautiful nassim hill bakery bistro bar in singapore looking forward to dinner does twitter still have a network effect in other markets apart from the us urgh this headache is pretty bothersome man so wiped best red bean fried pancake in singapore jing hua restaurant i ve had my fill of activity that created meaning music writing so now when i work energy is channeled to creating meaning there intrinsic meaning gt extrinsic validation somehow working full time doesn t seem so futile anymore i really miss the sound of fuzzy guitars played through amplifiers slutta buratta is dope if i had a pornstar name it would be danny loveito because short people can be pornstars too hi yeah it not the same i just think it d be cool and beneficial for supporting indie musicians nihilism should be a music genre why hasn t spotify created original content yet like netflix what is this if you gaze long into twitter twitter also gazes into you stcenturynietzsche feel like hitting reset button for following people on twitter is there one there should be one angie tribeca is the best thing to happen to television full clip we took this measure to declare and promote our new party just found the best titanfall reddit thread pilots reminiscing about their titan personalities wow soen is really good cannot braining but must continue braining what the point of being rich and good looking if your children behave like wild animals oh i just want to down one moscato suddenly doesn t sound that fancy might have been a sponsored post on the service then i just learned of the happy baby yoga pose but i think sad old man is more up my alley was it a sponsored link in the outbrain widget jerry cantrell guitar tone is damn nice i wish my blog was simpler like just text on screen where did the day go ideas are like viruses without the right vectors and conditions they don t transmit then again it ll probably pass because i just like the idea of twitter i might be having an existential crisis about twitter hahaha i find some celebrities are more open on snapchat i don t follow teens though haahaha but i like snapchat and twitter more now seems more honest long day not many people on twitter already traffic to where spoiler alert rogue one a star wars story halo reach have i mentioned that the way i deal with yoga poses on my feeds are to imagine a sloppy wet fart coming from the person in the pose music of the day portable say it going to change sickbag a writer writes but no one reads a builder builds and no one lives"
