"","mbtiVector","analystVector","wordVector"
"20","intp","analyst","yuh know a true your eyes are beautiful i could swim in them the waters would be warm pity me too black fi you wah dis wah dis yessssssssssss better wow yasssss look pon me actress i also met the beautiful ashley miss jamaica world jesus night mek she gorgeous wonder if she got to see any of my pieces i mettoday she never member me but she sweet wat happened thanks fam appreciate this every success story is a resurgence after moments of failure i m going through those moments now waiting to bounce back eli eli lama sebachthani can t believe a bullyme so meanwhile i m always broke happy birthday you a gorgeous piece a girl and yuh voice just heaven and suh loooooool well almost call time lighting two shows today pray i don t screw things up my track record good suh far fwrd mek we go bible study i see no lies i hope to god that was correct haven t done spanish in sooooo long en esas veces tienes oír la verdad así puedes aprender de tus errores nerd alieu nope no money inside she did look cold and soggy will ensure they don t thescene in episode ofis everything the shot when churchill fell into himself as portrayed was very nice anyway the father has been so gracious as to allow me to see another day father i thank you for the privilege guide my steps today love my paternal instincts are kicking in at a time when i m least capable of tending to them just realized that it sthe third time i m having a dream with that little girl beautiful lil girl diff scenarios i woke up a few minutes ago after having a dream about me caring for a lil girl not more n five picking her up from school sweet dreams same his inner him was saying it too that why he ran me rate that same whole heap a fry fish she need fi pick a struggle her identity crisis a mad me same friend a me fi tell yuh what dem do explain jik i need your help urgent but me phone dead i need to get some food phone rings gas pains is that you may she continue to break hearts and save lives and tell real stories and break ups you don t need that sort of negativity in your life still funny literature lovely literature alieu you d a climb guh up deh to him or wait til dem drop out bruh i m legit trying but is bullying me no jokes"
"21","intp","analyst","why are people deleting uber i find it funny to watch what people who know little to nothing about politics tweet about it bet you can t answer this is it absolutely true that there no such thing as absolute truth so dissociated i haven t looked at my bank balance since like september so i have no idea what in there right now aha which i then expanded and applied to my original evolution thoughts lol which made me think of samurai swords which made me think of steel which made me think of how people went from bronze to steel that made me think i about the spider catching flies line in pulp fiction made me think of uma thurman which made me think of kill bill i was thinking about evolution and that made me i think about spiders evolving to catch flies with webs i m going to try and explain something can someone tell me if everyone does this or it just athing in evolution there must be a problem that needs to be overcome with intelligence for intelligence to be naturally selected i just bought overwatch and of those chests lol mainly because you can make any other shape with them triangles are the ultimate shape when they get your website up and running why does blinding dart work on lee sin damn dude you finally lost a game aha when you get filled to your main role feelsbadman thanks man i m going to try this tonight hey i was just curious as to why you don t buy a hydra on riven anymore i need it for my combos lmfao i wanted to see what it was like to play against me for an adc so it put it on their view with fog of war hahah i figured out the best way to trigger toxic people you just respond by being over the top nice oops those were the days though i tried i cut my hair kind of i m sure you ll be able to pay for kids a house and car with all those instagram likes later no worries i ve been secretly experimenting with seeing how many people i can get to unfollow me by only talking about league of legends ahah thanks for keeping me updated with photos of every single thing you eat i m buying a dslr the next minutes are ad free thanks to the following ad someone just told me i m the most savage person they ve ever met i ll take it as a compliment i need to stop fucking around that awesome how much of their life do some people spend looking in a mirror what the fuck they always come in duos too ahahah we re having a baron fight and my mid goes bottom to farm luden echo oh yeah its fuckng mins into the game at least in bronze they know they are bad and are trying to improve this is just unreal lmao looks like free elo to me aha why is this so funny hahahh want help with the website why do i always get trolls and afks in my promos that so weird why is it so cold there damn it colder than canada where do you live damn getting there some people only tweet about their appearance and it so annoying i want to do one of those pictures where the people are fat and then fit but in reverse new years new me yeah like one day is going to make a difference music to my ears merry christa mas yes happy festivus ok ok what do you want"
"22","intp","analyst","same absolutely lol why the hell am i getting abs at this is dumb just signed up for the gym ya babymoms gonna be disgusted by the sight of you once i snapchat these gains hennessy what increased increases your sexual confidence the beard flexing today just being honest feeling good red sauce doesnt care that you planned to use your clear tupperware again after its all gone gotta get the crib together when i get back new moon time morning you got about minutes if you re coming with me to go run one of my students just said i wanna be like you when i grow up now my allergies tryna act up donald trump look like he wears them big ass white new balance with his suit round of applause new edition you did it right great movie movie ricky can play sammy davis jr next movie bobby you sure im not supposed to turn the water on first real bobby you ever snort cocaine family time can you stand the raiiiiiin sunny daysss i wanna be on an episode of bong appétit ayo i just want to be a good person not cool or impressive just a good person without an asterisk spreading love teaching and learning vibrate higher please isn t that how it supposed to be would y all marry someone who is perfect for you but y all never had sex ask if they want something from the store how do you show someone that you love and appreciate them just seen an altima get rear ended by a porche proof that god love is very real i haven t seen a rottweiler since tupac died why tf yall aint tell me that movie moonlight g umm how do i put this you what nevermind kids be wildin i have a single white hair trying to gentrify my beard i feel a way all she wanna do is hear me say some fly shit amazon loves renewing your prime all unannounced sometimes you just gotta take your lunch break the hour before its time to clock out this is hard settle for my love newness dontchange infatueighties whoknows what your favorite musiq soulchild song wow free the bad guy ladies he gives you a for bread co your total was how much change are you giving back lets expose the bad people she needs braces as an adult because all of the lies she told men has shifted her teeth finna sit on my porch swing and watch the sunrise cuz im years old the haters gonna say its photoshop how would your timeline react if your nudes leaked no worth a shot lol can somebody buy me a playstation or xbox i know its not my bday or anything but i ve been really nice to people i love praying for everyone and everything i can think of at these hours i just wanna eat gumbo and watch spike lee movies i know im old cuz i cant even imagine playing football at this time of night chainsmokers ft halsey closer the best white people song out real nigga want some catfish and spaghetti when a nigga says his high school during his intro i already know that nigga run fast denna muhfukka martin luther the king jr saved you dallas fans from a real rough day at work tomorrow they love ar so much they said he gets sacked great dont listen to shit mark sanchez has to say dak the feedback from my show always fills me with joy i miss it i need it episode soon come until then been giving away my love and light for weeks running low imma take the last lil bit i got left to record for those who listen my heart is in new orleans vibrate higher now i lay me down to sleep goodnight i love you shoutout to all my people with crystals under ya pillow you not crazy im right there wit ya lol life is interrupting my reading pen and paper been the secret and the answer since forever im an artist view me a such treat me as such expect such behavior my mama always told me i dont look for nothing worth a damn no wonder it took years to find myself finding yourself is an interesting thing kind of weird how you ve been there the whole time but just now seeing it cabin feverrrr cant wait to cash my tax return so i can take pictures holding it to my ear like a cell phone and now we got this ugly ass muhfukka finna lead our country all swaggerless with clammy hands im pissed nothing better than a black woman cuh pops got whooped when he got in trouble at work bo scarbrough in highschool ya gotta be kidding me i like smiling nshit even though i m a thug goals them lil see thru robes with the fur trimmings gone get somebody pregnant fuck it you win ok you happy now damn person dating a taurus dont surprise me with that fye gimme a heads up so i can prepare myself dont keep secrets fly me out to bourbon ball new orleans i ll be your friend odell was one big game away from drake amp trey songz making the boy is mine video now he aint eem getting a v day card childish gambino thanked migos for making bad and boujee in front of all those white folks as a winner gt already black excellence donald glover speech after winning a golden globe for best tv series musical odell gonna rip all the trey songz posters off his bedroom wall sticking your leg out from under the cover feels similar to taking the condom off"
"23","intp","analyst","nama kalian ada disini d met harlahterimakasih atas banyak postinganmu yg telah mencerahkanku semoga allah selalu menjaga amp menguatkanmu di jalannya let make books threat again terimakasih om senartogok parsel cd organize benefit when do people have value mengganti pilihan di kemudian hari termasuk melarikan diri kah ahamdulillaah baik keseluruhan atau sebagian dari pemikiran nietzsche apakah memenuhi yg mas maksud itu semakna dengan totalitas muhammad iqbal masuk ke timur tengah mas kalau pemikir timur tengah yang mengkritik eksistensialis barat ada broo ada ga pemikir timur tengah yang dipengaruhi eksistensialis barat suhu adakah pemikir timur tengah yg dipengaruhi eksistensialis barat salaam pakadakah pemikir timur tengah arab yang dipengaruhi eksistensialis barat chill warkop dki reborn jangkrik boss part with aqil danu and masardi at rasa takut itu objek penyebabnya bersifat jelas dan nyata karena rasa takut adalah reaksi just posted a photo minta rekomen buku semantik dong suhu salam budaya dan kreatif hai hai para civitas akademika dan generasi muda indonesia prodi sastra arab qis ar universitas sebelas maret surakarta proudly present selamat datang dede emeshh eh maksudnya para mahasiswa baru sastra arab universitas negeri i think i much be like the existential and or the the intrapersonal type when an existensialist an artist amp a scientist finally meets up see ya next time homies cucu cucu kung djo full squad reza oktovian tingkatkan kualitas bahasa anda paraf petisi sufism classical lierature poetry amp philosopy kinda books i gather and read since i was on pertamakali liat buku ini di jejeran buku terbitan jalasutra yang dijual pada event i got lawful neutral what your alignment this is so me lool wah stoknya habis ya mas kira kalo mau nyari buku ini dimana ya looolll gus boleh minta folbeknya bersama gusdi acara bedah buku rindu yg diadakan hmj kampusku di acara uns arabic fair i think i ve been being more extrovert since this semester began i think im the mid tier one can i upgrade this level marshall hahaha"
"24","intp","analyst","thoreau and civil disobedience despite my current state i find this photo of my dog to be very relaxing and it makes me happier i love the irony of this dude says women are naturally less aggressive me is super hyper from too much coffee actually insert short paragraph i drank too much coffee save me it hard for me to explain what he is like in detail but i can say that he is an intp who worked on fe amp manages other doctors now the more mature i get the more i end up like my dad knowing that i think i ll also be less liked by younger intps as this trend continues i mean i believe them to be so radical amp self serving that they could never understand how they are wrong oh no your content has just changed a bit or maybe i m just seeing things that don t exist haha i think if a nazi could understand why they shouldn t believe in genocide then they wouldn t large groups of ppl calling for genocide can get out of control fast i don t think it is an idea worth protecting im not calling for genocide and i ve decided that i think anyone calling for genocide deserves to be punched because he is supporting a group that has called for genocide i take back what i said before that not the same because it easy to imagine that he would do the same thing to the group he hates so much for no good reason i wouldn t punch someone in the face but i m not going to be sad about someone punching a nazi after the fact i think when someone dedicates themselves to hating a group based off of race or religion it very different you in a bad mood everyone thinks their truths are objective so how does one tell the difference by truths do you mean potential subjective realities that few people think about or are aware of am i actually just more alone now than before the real change being that i have become content with it and therefore less lonely i watched youtubers talk about it and referenced my own life i m sure they exist somewhere i disagree it just a way of exaggerating what someone said and it makes conversation difficult wow i m a lot less annoyed with people now also i think i ll try even harder to be nice when i disagree with someone maximize learning looking back at how i was when i was in my ti si loop i didn t realize that was what i was doing at the time it wasn t intentional is straw manning someone argument willful misunderstanding or is it a subconscious reaction to our own vulnerability and uncertainty she wrote both smarter and stronger yeah but a lot of physical jobs use machines now rather than lifting so there isn t a good reason women can t do them and she thinks all men will want to spend more time at work than with their kids and that isn t true either she thinks all women are going to want to be more focused on childcare the way she is that isn t true also she says men aren t complaining but there are groups of men who do some about dumb things amp some about real inequalities of the same things biologically men are no better at certain jobs than women she making inaccurate assumptions for something to be a biological fact it has to be true for all normal members of a given sex men and women are both capable doesn t matter who you hear more from too much as long as one realizes that radicals are outnumbered i view large groups as being a collection of many smaller groups some of which are radical oh i think it was actually kinda funny i mean they laughed about it nicely i m still friends with them i once said that to a group of people and they all just kinda looked at me guess i didn t find my people then here we go again there going to be a lot of protests during the next years whole bc of the few and refuse to see the big picture to me you are an idiotist that is all in almost every group ever there are mixtures of good and bad people and i don t care what you label yourself as if you stereotype the you will immediately be aware of who you are biased towards if you pay attention to which groups you ve stereotyped as radical and violent it was a small portion of the anti trump population ppl set cars on fire over football games smh i know an intj in their ni fi loop how would he get out of it i mean in my own time i study a lot of different things but this is specifically talking about school subjects but if you give me weeks for subjects i will learn very little and struggle the whole time give me one week to study the materials for one subject and i ll learn so much about that one subject someone at walmart thought i was a boy and that i was dating my friend who was with me bc i was buying a bear and valentine day chocolates i think male intps feel less inclined to understand fe and therefore end up with that sort of edgy humor they will grow out of it maybe my infp roommate finds me to be hilarious i think it depends on maturity it more for supporting each other than convincing others i wish more people understood that i have had a few infps like me romantically although i think it would never work because we are too similar in some ways no one would act like that if it wasn t so divided by people thinking it us vs them but sure all leftists are like that if only the entire purpose of this video wasn t to shit on everyone who disagrees with trump or decided to march i ll neglect fe somewhere else for the rest of the night you can tell i m upset bc i totally disregarded twitter etiquette and just retweeted as much as i wanted to sorry about that on the back yeah and unlike most problems it gets worse the more you think about it"
"25","intp","analyst","intp istp intp intps ti ne intp fi infp xnxj xxtp fi ne ne fi ne ti ne si fe xntp ne ne ne ni intp vs intp j p intp intp infp intp"
"26","intp","analyst","sausages vs bacon how to cook and whether to have brown sauce hp or daddy or red tommy k there are types of people who understand binary and off by one errors always b struggle to get out of bed once in it though i see the empty spaces in the atoms of a full glass my old boss tested as intp i thought he was unknowledgable and pandered to the sales dept beware work style testing small details are easier to remember than big ones was my home phone in parents play all types chameleons our greatest strength never assume something about someone until you know that person well then you can also take the piss based on those initial assumptions i only struggle withsarcasm i think they equal me i m a but maybe a w or w every morning is a ritual of waking the dead yet every evening is fighting unconsciousness trying to embrace the world of dreams i m stuck on a small island with all coasts in the same timezone think i can guess though gmt which timezone on the verge of consciousness beetween sleep and awake that the time to think and create out and out hypocrisy telling the kids to tidy their rooms just a tiny glimmer of self doubt is enough to give me hope about someone potential when we finally discover extra terrestial life i sincerely hope they point and laugh at us like the idiots we are then send us home the more i interact the more i realise how mistaken i am about the world being dumb and gobby is what the world needs we re doomed haha that thing i said you know i was joking right and that i may be joking now and haha whatever there is beauty in giving complicated things simple solutions fire is simple overstressing fondness of cheese is never redundant i ve found this to be true in many life situations think it don t say it think it don t say it say it bugger i may come across as pessimistic but i would expect that has great idea fires up laptop minutes later laptop comes to life lose all incentive and energy and turn off laptop the chameleon comes naturally but doesn t make me an actor the troubled detective trying to solve the unsolvable that wouldn t be acting d actor maybe in chameleon mode but for very short bursts only i suspect so if a process doesn t work we create a new process ad infinitum chasing rainbows monday i m just going to dribble over my keyboard and get promoted just convinced myself there might be multiple deities just for a humorous management anecdote then wrote this instead even for a cheese loving cheese lover the cheesy cheese pringles are just a bit too cheesy never thought i d find myself saying that fight that thing just as an intp rebellious you won t define me thing one at a time it easy not getting involved with something i m passionate about just because an idiot spoke up first is it possible for self learners aka naturally curious to become teachers can they teach curiosity a level german written exam we d studied german media all term i wrote an essay on world war ii still got full marks each time i lie a sizeable piece of integrity falls away and squashes a kitten mew fixed expectations and arbitrary deadlines the best way to get the most out of me and sarcasm not enough sarcasm saying umm or ermm is bad it means you re not marketing yourself it also means you re succumbing to marketing and umm not thinking making people lie is so easy just ask them how they are i just keep to myself and hope everyone else does the same justifying yourself to an idiot is a waste of your time and energy simply agree walk away and disregard the whole sorry affair becoming more and more distant from my job and closer to shit my hobbies clash with my job too much thanks for the follow boonie stupid people are easy to spot they like to talk about nothing or themselves or football soccer or the scottish referendum grrrrr the thing that just made me angry just escaped me grrrrrrrr again again grrrr kittens dealing with stupid people should really have something akin to danger money quitting is for losers and carrying on in a futile fight to prove quitters are wrong is for winners pessimism covering most worst case scenarios which leads to confidence in delivering it a good thing thinking of early adopting google glass in the hope my inadequate social skills will discourage adoption by the cool masses thinking i need a hazmat suit putting diet coke and diet pepsi in the same refrigeration unit different shelves should be fine head in sand is so easy confrontation so difficult time for a nice cup of tea and a sit down somewhere quiet very nice i m rethinking the it thing now it quite varied to be honest with fresh challenges every week which keeps me engaged the trends are cyclical i always intended to get into it and have succeeded in that respect it a weird cyclical industry understanding myself is a problem for someone else to do it first is an utter insult"
"27","intp","analyst","lmfao how can u not love this u are so stunningly elegant gt lt imt hello cody sun looks like he could be shiphtur lil bro watching howl moving castle w baes hyoon drawing of howl is so perfect loool i m gonna cry people are entitlement to their own opinions i forgot how good the chunin exam arc was hnnnng omg u and celine both lol yes pls this is perfect i wish i could remove lemon grape and orange flavors from my candy gummy packs t t sent my mom a video of a dog learning tricks and i asked her why our dogs are so stupid she said i shouldn t watch those kind of videos lol ya kevin get in line behind the real presidents same but she was so pretty u u i ve never seen gundam inuyasha was good i got like episode of one piece and stopped i could watch naruto forever tho i ve been meaning to do a rewatch for so long and this season of anime is trash so here i go it my fav anime ever u should watch it yes only one ep in and i want to cry already o u don t know me like that lol rewatching naruto it lit oo that a good idea to give up little by little o ok i will look her up tyy those are entertaining too i m trying to be healthier gt lt are u vegetarian rn lmk if u find good vids recipes c that the point they re lifestyle vloggers who promote the way they eat it inspiring i m sure they have cheat days d it interesting i want to try going vegetarian or vegan b c they make it look so healthy and good okok i m trying to eat healthier so it nice looking to these for help it just ppl vlogging what they eat on a daily basis it interesting to watch what i eat in a day videos are so relaxing omg i used to own the manga for it lol watched it soo long ago she was the one who mentioned it and i had to go watch lol this season of anime does not fit my taste only one i like so far is little witch academia hrm tfw buy medication specifically for a stuffy nose and it does absolutely nothing my heart can t handle this ahhh i would buy charms of hyoon and celine my day is made idk yet x x o wtf he here the day after lucky lol hrm so much raving we shall see i wanna see tchami t t c furniture is an investment anyhow and ur going to be using it for awhile might as well be happy w what u buy i think black looks so sleek and nice but white suits you it only for your preference and happiness every time u use it i can already tell this is going to be my new favorite gt lt when kissanime goes down in my free time it feels like life is saying fuck u dardoch holding flame hand iofjeskljdsf god damn imt flameeeeeeeeeeeeeeee okie i shall tell her he was my first pick heheh celine is laughing at my fantasy lcs draft because i chose pretty boys hmph i have faith h hi love u ok i am ready to watch flame play lourlooo good luck ryan i hate being in between sizes online shopping is such a nightmare all i did today was listen to m a a d city on repeat at work my perfect babe this is extremely ugly of u she so beautiful and smart jaime gt gt gt gt gt gt rem oo okok and are my faves hehe all of them omg waifu goals he was my first pick hehehe i am so thankful that i have such driven and smart friends in my life who u surround urself with is so important in life we take pics on friday together omg pls u are perfect ty for blessing my feed hello i need full size laurcat avi uploaded gt lt so cute"
"28","intp","analyst","the latest videosmusic thanks to the latest videosmusic thanks to thanks for the recent followhappy to connect have a great sunday gt gt the latest videosmusic thanks to the latest videosmusic thanks to the latest videosmusic thanks to the latest videosmusic thanks to save internet data on mobile with opera the latest videosmusic thanks to the latest videosmusic thanks to hello followers thank you so much for following wishing you all a happy thursday gt gt the latest videosmusic thanks to the latest videosmusic thanks to thanks for the recent followhappy to connect have a great wednesday gt gt want this thanks for the recent followhappy to connect have a great wednesday gt gt the latest videosmusic thanks to the latest videosmusic thanks to hello followers thank you so much for following wishing you all a happy tuesday gt gt the latest videosmusic thanks to thanks for the recent followhappy to connect have a great tuesday gt gt the latest videosmusic thanks to the latest videosmusic thanks to the latest videosmusic thanks to the latest videosmusic thanks to the latest videosmusic thanks to the latest videosmusic thanks to the latest videosmusic thanks to hello followers thank you so much for following wishing you all a happy friday gt gt thanks for the recent followhappy to connect have a great friday gt gt get free the latest videosmusic thanks to the latest videosmusic thanks to the latest videosmusic thanks to ma maradona che parla di higuain icardi e cazzi vari la gente non sa dimentica fa finta di non sapere basta leggere giornali del the latest videosmusic thanks to hello followers thank you so much for following wishing you all a happy wednesday gt gt the latest videosmusic thanks to the latest videosmusic thanks to the latest videosmusic thanks to the latest videosmusic thanks to hello followers thank you so much for following wishing you all a happy monday gt gt the latest videosmusic thanks to the latest videosmusic thanks to the latest videosmusic thanks to the latest videosmusic thanks to the latest videosmusic thanks to hello followers thank you so much for following wishing you all a happy friday gt gt the latest videosmusic thanks to top influencers this week have a great weekend gt gt the latest videosmusic thanks to the latest videosmusic thanks to the latest videosmusic thanks to the latest videosmusic thanks to hello followers thank you so much for following wishing you all a happy wednesday gt gt the latest videosmusic thanks to the latest videosmusic thanks to the latest videosmusic thanks to the latest videosmusic thanks to hello followers thank you so much for following wishing you all a happy monday gt gt the latest videosmusic thanks to the latest videosmusic thanks to the latest videosmusic thanks to the latest videosmusic thanks to the latest videosmusic thanks to the latest videosmusic thanks to hello followers thank you so much for following wishing you all a happy friday gt gt the latest videosmusic thanks to the latest videosmusic thanks to the latest videosmusic thanks to the latest videosmusic thanks to hello followers thank you so much for following wishing you all a happy wednesday gt gt the latest videosmusic thanks to the latest videosmusic thanks to the latest videosmusic thanks to the latest videosmusic thanks to hello followers thank you so much for following wishing you all a happy monday gt gt the latest videosmusic thanks to the latest videosmusic thanks to the latest videosmusic thanks to the latest videosmusic thanks to"
"29","intp","analyst","it all about the instinct amp intuition just know i do it all within the moment i just flow you got this i am back in rhythm with the flow of the universe i ll never give up always been that way myself try getting into reiki then you know what you gotta do trust your feelings they will all learn one day hopefully i feel you i ve done the same lol you be knowing my dude lmao personally it depends on who i m smoking with am around that tripping though lmao true true if i had to choose a high though it d be the high from a fronto with weed in it same i m king at distracting myself from anything i don t like being high i like the act of smoking haha it actually doesn t help me focus i just say that i m always on twitter when i do homework or i m at school helps me focus you be knowing because i wanted to talk about weed and different drugs affect the chakras differently also because weed is the most used you be knowing then she just wants a spiritual gangster she tired of settling for less lt you already know it and ocean too proud of you to stop smoking or to keep doing it lol there also everything i said in my thread do your googles i noticed you think that you know shit all this shade that coming at me i wonder who throws it i ve been there leaving the room part but now we know indigold souls on the rise this nigga already winning you already in tune fruit gods it all as real as you make it i m bout it drugs dull the senses and make it easier for you to be affected by various energies hence why many ppl get anxious paranoid when smoking forgot to add that weed makes you more open energetically you re more apt to feel ppl around you w out being able to protect yourself you just need to learn to guard your energy weed drops your energetic guards even more so youd basically be feeling others even more than if sober i m just gonna keep cutting it out more and more i cant exactly make tea with my living conditions straight up i agree everything in moderation after all i been cutting down doe i don t do it in the am anymore either so my mind hella clearer i ve known this for like years lmao i just still smoke weed lmao straight up it kinda common sense too like when you get a sugar rush and then crash same happens with the senses i was for her when you were ready to give her up i was on it making missions just to pick her up entirely unnecessary but if you want to go for it go for it then lmao i m gonna work out in like min get synch with me go to sleep pine lmao i ve been laying in bed for hrs time to eat fruit and workout it crazy how far i ve gotten feeling hella blessed if it consistent i ain t bout it i feel like this is long overdue known me and i ve known you too like what ayahuasca or just herbs herbs are not synonymous with drugs same no moar drugs anyways that all i gotta share if you must smoke weed smoke small amounts and or do it inconsistently bless up i m not sure if the astral body gets more tethered in the d or if you just use it more or both but yeah another interesting bit of info when you get high the astral body becomes heavier in use hence the lack of dreams with consistent smoking energetically speaking when you come down from a high the rd eye then goes to having a low amount of energy centered there as well"
"30","intp","analyst","olololololololo its the american way reasons why i fool with lil yachty i just saw a fb ad for your free js course i signed up immediately lol sometimes you hit sometimes you miss the point is to be swinging ima say it ray j did not make kim k famous thats much easier to digest and opens a door to discussion rather cause knee jerk defense reactions thnx i want to understand something does al want all white peole dead enslaved i watched this like times lol lil yachty that dude also the extreme left and right get the most publicity keeping that line of communication broken i think the vast majority of us do but the lines of communication are broken the left and right wont talk to each other you don t have to watch those and no i didn t have to reply to your tweet but i want to tell you compassion is un don t leave out the there has been violence from some of them too in the past hours but we aren t i haven t called for the death of any white person neither have my like minded friends tweeting su i voted hillary she didn t win it happens this was wild though to say the least a few trump supporters on here know im respectful lord don t let me run into one of those go back to africa nxggxr type people ever im still penning that note on no matter who is president i m still an american citizen i am respectful and expect respect in return clearly all that election rigging stuff was bogus i already knew that though we now have a legit president elect trump that was close cleveland and wings unless don t like wings vegetarian vegan this election is historic for all the wrong reasons doesn t he have a federal rape hearing coming up tho republican rep duncan hunter said the draft is sexist and proposed amendment requiring women to register for draft republican representative duncan hunter came up with this lol trump is republican support your party lmbo there is a god that drake cudi mess is real unfortunate i like diss tracks and rap beefs but what happened here is uncalled for cbt seems to be working on me and who knows what else yes you can even buy it in certain places i saw it on tv and was like anything can be a market google professio got eem while also mentioning the same network on the right is shining a bright light on something for su wow lobbying is illegal you learn somethingnew everyday i see something else going on here but i m not about to start a useless twitter argument when you put simply orange in the skillet to make orange chicken lol it turned out good tho the darker side has can t end fast enough i am flabbergasted by people calling ciara a garden tool in response to new she is pregnant by her husband it crazy because future tell us who he is in my ho that man don t care about a woman and it by her husband of all people so crazy we are living in the twilight zone right now i never mastered the monte carlo simulation wings it is for lunch today i m rooting for you if you do see her again i want this to happen so bad so you tell us how it went man who have been raped describe it as their body betraying them in the moment it a huge mental game powered b this is exactly the misinformation that makes it possible for men to be raped by women an erection isn t volu trump i m the least racist person you know me so you are racist dang homie right correction intp and dysthymia are pretty much my biography like i don t have to provide any input they can predict my future actually today is friday and i need to re institute froyo friday by finding a frozen yogurt spot near my hou condo cuz im fancy read this is a trump twitterbot and it is hilarious and scary that pretty terrible to wish that on someone so as a registered voter if i died i wouldn t be unregistered id be a dead registered voter but that is fraud ok i ll watch the video next not yet i do have a question though is it voters or the politicians committing the fraud a lot of people will be voting anti trump and that may be a factor lol ok nah trump is about to lose big he knows it too that why he pushes the idea of a rigged election so hard so he i know what it is and thank god there is treatment i m more relaxed now too because i m chillin until i m not depressed i ve been misidentifying whats been holding me back for years it really sucks in retrospect what i could have been doing its all good tho identify your problems don t be in denial about anything get help look at dis guy proud i really like hot chocolate it tastes like love im wit it nah time to get help in addition to tuple calculus existence i learned there is a programming language called brainfuck lololol what do you know about tuple calculus i ve never heard of it until today lol i drink my coffee mid late morning vs first thing do with strength or weakness your mind just learned an association and over reacts when it mistakenly perceives something as what it isnt with ptsd the mind learns to over respond to a stimulus now a certain sound sends you into full panic defend mode it has nothing you know how when you need to pee and see a bathroom the urge goes from is to that is a normal survival mechanism at play"
"31","intp","analyst","no need to be highly critical of everything new experiences and ways of thinking are important don t box yourself within the stereotypical frame of your type one of the most insightful podcasts i ve heard in a minute i m careful not to be cocky when i know nothing on a subject my insight is only as valuable as someone else makes it can easily be self absorbed in their logic and opinions thinking that everyone needs their input and are better with it i thought so too insightful comparison of types with opposite functions cherishing the short moments of clear headiness quickly undermines compliment after taking newly thought of information into account all of my friends stay up late finding it difficult to care i always learn math by seeing an example first blending what they copy and what they really feel to create something new intps are natural actors they can mimic behaviors and also use it to express themselves this gives them a large depth of personality happens for introverts too eventually i m a fan of bill burr everything that needs to be said has already been said but since no one was listening everything must be said again andré gide you can share anything with intps because they genuinely don t care they have zero interest in gossip love your podcast followers thank you all types of intp as much as i would love to keep a loose schedule i realize that i dont progress without structure set goal plan execute basic breakdown of each cognitive function gooey glass animals there are all kinds of ways to rationalize what you don t want to learn were willing to shock a person with volts multiple times because they were told abcs milgram exp the milgram experiment fascinates me a society that condemned nazi generals after wwii never learned themselves amp proved to be sheep bad vibrations by the black angels that black bat licorice jack white delight feat octavia rose jaimie berry intps describe themselves and other people in terms of their mentality two bodies flight facilities"
"32","intp","analyst","if you deleted uber good reminder there are apps i use curb here for taxis aka licensed union drivers who don t surge price keep fighting y all and i m proud to be a michigan wolverine friends at jfk i am really fucking proud of you standing with you against for a boudoir shoot hey twitter why the fuck is this in my feed ugh angry they are forcing moments again also ty easily one of my favorite by the book interviews of all time with me too but out of also to a smaller local bank agreed but there isn t a good option for me right now unfortunately unfortunately i couldn t find a credit union but happy to be consolidating to myaccount the nicest bank in the west finally closing myaccount because of the bank funding of the dakota access pipeline portland is holding a town hall at franklin high school this saturday at p m info following a fuckton of national parks now and it awesome highly recommended use of this here twitter business and of course donate volunteer to for causes that are important to you and keep putting your body in the streets esp our white bodies this is a good resource for how to call your reps and what to say and actually do some of the easy actions calling is not as scary as it might seem speaking as a typical phone phobic millennial yes thank you sign up for easy actionaction nowand or allies action network supportand support more pro choice women win and stay in office inspire more women and girls to run for office or learn how to run yourself similarly helps you to find places that need help staying or swinging blue find your closest swing district and learn abt actionableopportunities to support progressives in that district some super easy ways to keep fighting ok ladies now let get in formation among favpdx moments was when the caped vagina dentata stopped to take a drag off a bystander cigarette headed to thepdx how to stop linkedin from suggesting you connect to every dude you went on like one date with eight years ago hey becausehealth centers provide crucial healthcare to millions don t defund amp block patients from care currently reading new vintage beauty lounge bean boots what up a bright spot today announced the finalists for the oregon book awards so bets on how quickly he will get impeached and then how quickly pence will turn the country into the handmaid tale why are you still talking about hillary jesus christ holy shit actual lol this is elitist fashion for people who don t have to go outside i am actually angry about this tbh i counted one pair of socks in the holiday jcrew catalog why are all pants suddenly ankle pants it way too cold for that level of exposure don t worry now i have the knowledge ty someone dm me and tell me the answer pretty please your samples question reminded me because p in case you didn t already know about it stumbled across this shop in pdx cc yes genius i signed up for tennis lessons and sewing lessons let do this gonna hit stuff and make a pillow or something i have no idea first day back from vacation like christmas all over again yayayay i think this year controversial opinion wolf hall is really good"
